iteration,temps_fourmis_ms,temps_evap_ms,temps_update_ms,food_quantity
1997,0.449000,0.130000,0.001000,0
1998,0.472000,0.118000,0.002000,0
1999,0.492000,0.130000,0.002000,0
2000,0.465000,0.126000,0.002000,0
2001,0.456000,0.127000,0.002000,0
2002,0.435000,0.136000,0.001000,0
2003,0.422000,0.126000,0.000000,0
2004,0.426000,0.121000,0.001000,0
2005,0.425000,0.125000,0.002000,0
2006,0.416000,0.125000,0.001000,0
2007,0.502000,0.141000,0.002000,0
2008,0.526000,0.133000,0.002000,0
2009,0.463000,0.112000,0.002000,0
2010,0.420000,0.116000,0.002000,0
2011,0.435000,0.122000,0.001000,0
2012,0.398000,0.143000,0.002000,0
2013,0.441000,0.145000,0.001000,0
2014,0.431000,0.127000,0.001000,0
2015,0.424000,0.124000,0.001000,0
2016,0.374000,0.133000,0.000000,0
2017,0.401000,0.132000,0.001000,0
2018,0.409000,0.138000,0.002000,0
2019,0.417000,0.139000,0.002000,0
2020,0.407000,0.126000,0.001000,0
2021,0.435000,0.140000,0.001000,0
2022,0.430000,0.131000,0.002000,0
2023,0.440000,0.119000,0.002000,0
2024,0.475000,0.126000,0.002000,0
2025,0.465000,0.115000,0.002000,0
2026,0.454000,0.131000,0.001000,0
2027,0.465000,0.120000,0.001000,0
2028,0.438000,0.114000,0.001000,0
2029,0.461000,0.119000,0.001000,0
2030,0.446000,0.126000,0.001000,0
2031,0.444000,0.119000,0.002000,0
2032,0.439000,0.113000,0.001000,0
2033,0.445000,0.120000,0.002000,0
2034,0.455000,0.115000,0.001000,0
2035,0.477000,0.123000,0.001000,0
2036,0.401000,0.138000,0.002000,0
2037,0.436000,0.142000,0.001000,0
2038,0.449000,0.131000,0.001000,0
2039,0.449000,0.122000,0.001000,0
2040,0.423000,0.128000,0.002000,0
2041,0.465000,0.114000,0.002000,0
2042,0.494000,0.114000,0.001000,0
2043,0.440000,0.142000,0.001000,0
2044,0.461000,0.127000,0.001000,0
2045,0.495000,0.116000,0.001000,0
2046,0.452000,0.124000,0.002000,0
2047,0.463000,0.132000,0.002000,0
2048,0.435000,0.125000,0.002000,0
2049,0.440000,0.125000,0.001000,0
2050,0.428000,0.114000,0.001000,0
2051,0.461000,0.144000,0.002000,0
2052,0.462000,0.122000,0.001000,0
2053,0.488000,0.099000,0.001000,0
2054,0.446000,0.120000,0.002000,0
2055,0.466000,0.133000,0.002000,0
2056,0.468000,0.125000,0.001000,0
2057,0.427000,0.118000,0.001000,0
2058,0.443000,0.120000,0.001000,0
2059,0.469000,0.115000,0.001000,0
2060,0.441000,0.135000,0.001000,0
2061,0.467000,0.122000,0.002000,0
2062,0.441000,0.123000,0.001000,0
2063,0.418000,0.136000,0.001000,0
2064,0.451000,0.130000,0.002000,0
2065,0.429000,0.125000,0.002000,0
2066,0.441000,0.111000,0.002000,0
2067,0.454000,0.121000,0.002000,0
2068,0.401000,0.120000,0.002000,0
2069,0.453000,0.112000,0.001000,0
2070,0.467000,0.127000,0.002000,0
2071,0.480000,0.121000,0.001000,0
2072,0.449000,0.122000,0.002000,0
2073,0.466000,0.124000,0.002000,0
2074,0.442000,0.151000,0.001000,0
2075,0.474000,0.124000,0.001000,0
2076,0.469000,0.119000,0.001000,0
2077,0.456000,0.140000,0.002000,0
2078,0.458000,0.109000,0.001000,0
2079,0.411000,0.118000,0.002000,0
2080,0.452000,0.136000,0.002000,0
2081,0.465000,0.137000,0.001000,0
2082,0.449000,0.122000,0.002000,0
2083,0.467000,0.113000,0.002000,0
2084,0.478000,0.111000,0.001000,0
2085,0.456000,0.134000,0.002000,0
2086,0.436000,0.134000,0.001000,0
2087,0.456000,0.113000,0.002000,0
2088,0.441000,0.118000,0.002000,0
2089,0.444000,0.114000,0.002000,0
2090,0.471000,0.111000,0.001000,0
2091,0.428000,0.109000,0.000000,0
2092,0.442000,0.127000,0.002000,0
2093,0.423000,0.102000,0.002000,0
2094,0.402000,0.126000,0.001000,0
2095,0.467000,0.130000,0.002000,0
2096,0.447000,0.150000,0.001000,0
2097,0.482000,0.111000,0.001000,0
2098,0.411000,0.137000,0.002000,0
2099,0.439000,0.110000,0.001000,0
2100,0.469000,0.122000,0.002000,0
2101,0.451000,0.129000,0.001000,0
2102,0.443000,0.128000,0.002000,0
2103,0.431000,0.131000,0.001000,0
2104,0.475000,0.124000,0.002000,0
2105,0.409000,0.116000,0.002000,0
2106,0.419000,0.106000,0.002000,0
2107,0.453000,0.113000,0.001000,0
2108,0.482000,0.120000,0.002000,0
2109,0.463000,0.123000,0.001000,0
2110,0.436000,0.118000,0.002000,0
2111,0.454000,0.130000,0.002000,0
2112,0.465000,0.130000,0.002000,0
2113,0.458000,0.134000,0.001000,0
2114,0.461000,0.137000,0.001000,0
2115,0.479000,0.119000,0.001000,0
2116,0.490000,0.123000,0.002000,0
2117,0.467000,0.122000,0.001000,0
2118,0.422000,0.107000,0.002000,0
2119,0.455000,0.119000,0.002000,0
2120,0.440000,0.117000,0.001000,0
2121,0.468000,0.121000,0.001000,0
2122,0.439000,0.117000,0.001000,0
2123,0.438000,0.119000,0.002000,0
2124,0.442000,0.136000,0.001000,0
2125,0.459000,0.148000,0.001000,0
2126,0.463000,0.114000,0.001000,0
2127,0.460000,0.141000,0.002000,0
2128,0.468000,0.136000,0.001000,0
2129,0.448000,0.118000,0.001000,0
2130,0.468000,0.121000,0.001000,0
2131,0.450000,0.150000,0.001000,0
2132,0.447000,0.113000,0.001000,0
2133,0.457000,0.122000,0.002000,0
2134,0.435000,0.133000,0.002000,0
2135,0.433000,0.125000,0.001000,0
2136,0.468000,0.109000,0.001000,0
2137,0.460000,0.122000,0.002000,0
2138,0.473000,0.108000,0.001000,0
2139,0.458000,0.134000,0.001000,0
2140,0.476000,0.119000,0.001000,0
2141,0.456000,0.120000,0.002000,0
2142,0.454000,0.122000,0.001000,0
2143,0.470000,0.123000,0.001000,0
2144,0.436000,0.124000,0.001000,0
2145,0.472000,0.122000,0.001000,0
2146,0.455000,0.104000,0.002000,0
2147,0.470000,0.133000,0.002000,0
2148,0.431000,0.102000,0.002000,0
2149,0.425000,0.132000,0.002000,0
2150,0.464000,0.137000,0.002000,0
2151,0.449000,0.131000,0.001000,0
2152,0.466000,0.118000,0.001000,0
2153,0.436000,0.123000,0.001000,0
2154,0.444000,0.134000,0.001000,0
2155,0.471000,0.112000,0.002000,0
2156,0.452000,0.137000,0.000000,0
2157,0.475000,0.121000,0.001000,0
2158,0.446000,0.118000,0.002000,0
2159,0.478000,0.112000,0.001000,0
2160,0.426000,0.112000,0.001000,0
2161,0.422000,0.117000,0.002000,0
2162,0.463000,0.122000,0.002000,0
2163,0.453000,0.128000,0.001000,0
2164,0.453000,0.121000,0.002000,0
2165,0.447000,0.128000,0.002000,0
2166,0.478000,0.124000,0.001000,0
2167,0.439000,0.120000,0.002000,0
2168,0.460000,0.141000,0.002000,0
2169,0.454000,0.115000,0.001000,0
2170,0.418000,0.121000,0.001000,0
2171,0.426000,0.106000,0.002000,0
2172,0.458000,0.114000,0.002000,0
2173,0.442000,0.133000,0.002000,0
2174,0.462000,0.122000,0.002000,0
2175,0.456000,0.123000,0.001000,0
2176,0.449000,0.119000,0.002000,0
2177,0.451000,0.110000,0.002000,0
2178,0.439000,0.122000,0.001000,0
2179,0.478000,0.107000,0.002000,0
2180,0.422000,0.118000,0.002000,0
2181,0.483000,0.141000,0.002000,0
2182,0.447000,0.116000,0.001000,0
2183,0.473000,0.130000,0.002000,0
2184,0.464000,0.119000,0.002000,0
2185,0.439000,0.111000,0.002000,0
2186,0.456000,0.119000,0.002000,0
2187,0.468000,0.134000,0.001000,0
2188,0.457000,0.121000,0.001000,0
2189,0.462000,0.140000,0.002000,0
2190,0.457000,0.121000,0.001000,0
2191,0.450000,0.132000,0.001000,0
2192,0.445000,0.115000,0.002000,0
2193,0.444000,0.136000,0.002000,0
2194,0.468000,0.113000,0.002000,0
2195,0.459000,0.122000,0.002000,0
2196,0.447000,0.136000,0.001000,0
2197,0.471000,0.145000,0.001000,0
2198,0.481000,0.134000,0.001000,0
2199,0.413000,0.136000,0.001000,0
2200,0.458000,0.116000,0.002000,0
2201,0.485000,0.117000,0.002000,0
2202,0.485000,0.136000,0.002000,0
2203,0.441000,0.108000,0.001000,0
2204,0.435000,0.105000,0.002000,0
2205,0.450000,0.131000,0.001000,0
2206,0.446000,0.104000,0.002000,0
2207,0.450000,0.123000,0.001000,0
2208,0.427000,0.120000,0.002000,0
2209,0.452000,0.138000,0.002000,0
2210,0.391000,0.115000,0.001000,0
2211,0.428000,0.140000,0.001000,0
2212,0.483000,0.118000,0.002000,0
2213,0.458000,0.125000,0.002000,0
2214,0.465000,0.122000,0.001000,0
2215,0.458000,0.119000,0.001000,0
2216,0.453000,0.119000,0.001000,0
2217,0.452000,0.114000,0.002000,0
2218,0.450000,0.123000,0.000000,0
2219,0.452000,0.122000,0.001000,0
2220,0.447000,0.112000,0.001000,0
2221,0.468000,0.124000,0.001000,0
2222,0.482000,0.118000,0.002000,0
2223,0.431000,0.116000,0.001000,0
2224,0.427000,0.114000,0.002000,0
2225,0.458000,0.141000,0.002000,0
2226,0.467000,0.119000,0.001000,0
2227,0.445000,0.121000,0.002000,0
2228,0.474000,0.118000,0.001000,0
2229,0.472000,0.116000,0.002000,0
2230,0.417000,0.125000,0.001000,0
2231,0.407000,0.117000,0.001000,0
2232,0.433000,0.115000,0.001000,0
2233,0.453000,0.122000,0.001000,0
2234,0.477000,0.133000,0.000000,0
2235,0.414000,0.131000,0.001000,0
2236,0.468000,0.115000,0.002000,0
2237,0.455000,0.135000,0.001000,0
2238,0.462000,0.115000,0.001000,0
2239,0.405000,0.113000,0.002000,0
2240,0.448000,0.116000,0.001000,0
2241,0.420000,0.133000,0.002000,0
2242,0.443000,0.110000,0.001000,0
2243,0.448000,0.112000,0.001000,0
2244,0.472000,0.121000,0.001000,0
2245,0.428000,0.116000,0.001000,0
2246,0.478000,0.128000,0.001000,0
2247,0.429000,0.120000,0.002000,0
2248,0.473000,0.121000,0.002000,0
2249,0.426000,0.125000,0.001000,0
2250,0.397000,0.139000,0.001000,0
2251,0.449000,0.129000,0.001000,0
2252,0.439000,0.133000,0.002000,0
2253,0.448000,0.114000,0.000000,0
2254,0.469000,0.108000,0.001000,0
2255,0.466000,0.118000,0.001000,0
2256,0.418000,0.123000,0.002000,0
2257,0.454000,0.107000,0.000000,0
2258,0.436000,0.132000,0.002000,0
2259,0.454000,0.123000,0.001000,0
2260,0.460000,0.118000,0.001000,0
2261,0.478000,0.122000,0.002000,0
2262,0.427000,0.134000,0.001000,0
2263,0.433000,0.111000,0.003000,0
2264,0.466000,0.113000,0.001000,0
2265,0.436000,0.134000,0.001000,0
2266,0.435000,0.116000,0.001000,0
2267,0.425000,0.134000,0.001000,0
2268,0.443000,0.110000,0.001000,0
2269,0.400000,0.133000,0.001000,0
2270,0.439000,0.107000,0.001000,0
2271,0.415000,0.130000,0.001000,0
2272,0.452000,0.127000,0.002000,0
2273,0.446000,0.121000,0.002000,0
2274,0.462000,0.140000,0.002000,0
2275,0.454000,0.108000,0.001000,0
2276,0.501000,0.110000,0.002000,0
2277,0.440000,0.139000,0.001000,0
2278,0.416000,0.151000,0.000000,0
2279,0.445000,0.118000,0.001000,0
2280,0.438000,0.122000,0.001000,0
2281,0.466000,0.107000,0.002000,0
2282,0.459000,0.114000,0.002000,0
2283,0.402000,0.132000,0.001000,0
2284,0.437000,0.116000,0.000000,0
2285,0.419000,0.144000,0.002000,0
2286,0.438000,0.102000,0.002000,0
2287,0.424000,0.103000,0.001000,0
2288,0.431000,0.120000,0.002000,0
2289,0.448000,0.124000,0.002000,0
2290,0.439000,0.118000,0.001000,0
2291,0.471000,0.118000,0.001000,0
2292,0.433000,0.118000,0.002000,0
2293,0.423000,0.126000,0.000000,0
2294,0.439000,0.114000,0.001000,0
2295,0.444000,0.120000,0.002000,0
2296,0.438000,0.136000,0.002000,0
2297,0.443000,0.123000,0.001000,0
2298,0.438000,0.122000,0.002000,0
2299,0.402000,0.109000,0.002000,0
2300,0.448000,0.137000,0.002000,0
2301,0.450000,0.119000,0.002000,0
2302,0.428000,0.119000,0.002000,0
2303,0.442000,0.131000,0.002000,0
2304,0.475000,0.121000,0.001000,0
2305,0.439000,0.118000,0.002000,0
2306,0.456000,0.129000,0.001000,0
2307,0.474000,0.107000,0.000000,0
2308,0.438000,0.138000,0.001000,0
2309,0.456000,0.103000,0.002000,0
2310,0.457000,0.122000,0.002000,0
2311,0.462000,0.114000,0.001000,0
2312,0.424000,0.132000,0.001000,0
2313,0.437000,0.125000,0.001000,0
2314,0.442000,0.125000,0.002000,0
2315,0.452000,0.113000,0.001000,0
2316,0.449000,0.120000,0.002000,0
2317,0.445000,0.139000,0.002000,0
2318,0.449000,0.110000,0.001000,0
2319,0.430000,0.122000,0.002000,0
2320,0.441000,0.107000,0.001000,0
2321,0.430000,0.122000,0.001000,0
2322,0.435000,0.103000,0.002000,0
2323,0.448000,0.130000,0.002000,0
2324,0.407000,0.144000,0.001000,0
2325,0.433000,0.122000,0.001000,0
2326,0.430000,0.134000,0.001000,0
2327,0.452000,0.115000,0.002000,0
2328,0.437000,0.117000,0.001000,0
2329,0.425000,0.119000,0.002000,0
2330,0.477000,0.124000,0.001000,0
2331,0.456000,0.126000,0.001000,0
2332,0.423000,0.106000,0.001000,0
2333,0.427000,0.113000,0.002000,0
2334,0.450000,0.120000,0.002000,0
2335,0.426000,0.122000,0.002000,0
2336,0.436000,0.113000,0.001000,0
2337,0.461000,0.117000,0.001000,0
2338,0.449000,0.103000,0.001000,0
2339,0.467000,0.126000,0.002000,0
2340,0.431000,0.107000,0.001000,0
2341,0.460000,0.124000,0.002000,0
2342,0.460000,0.137000,0.001000,0
2343,0.460000,0.129000,0.002000,0
2344,0.433000,0.119000,0.002000,0
2345,0.459000,0.117000,0.002000,0
2346,0.411000,0.112000,0.002000,0
2347,0.455000,0.121000,0.001000,0
2348,0.457000,0.114000,0.002000,0
2349,0.433000,0.125000,0.002000,0
2350,0.460000,0.124000,0.001000,0
2351,0.445000,0.113000,0.002000,0
2352,0.439000,0.117000,0.002000,0
2353,0.435000,0.119000,0.001000,0
2354,0.467000,0.131000,0.002000,0
2355,0.476000,0.129000,0.002000,0
2356,0.433000,0.131000,0.002000,0
2357,0.428000,0.118000,0.001000,0
2358,0.414000,0.131000,0.002000,0
2359,0.449000,0.115000,0.001000,0
2360,0.450000,0.110000,0.001000,0
2361,0.434000,0.122000,0.002000,0
2362,0.454000,0.131000,0.002000,0
2363,0.412000,0.139000,0.001000,0
2364,0.441000,0.118000,0.002000,0
2365,0.448000,0.127000,0.002000,0
2366,0.465000,0.108000,0.002000,0
2367,0.433000,0.122000,0.002000,0
2368,0.481000,0.128000,0.002000,0
2369,0.443000,0.130000,0.002000,0
2370,0.459000,0.119000,0.001000,0
2371,0.475000,0.104000,0.001000,0
2372,0.443000,0.142000,0.001000,0
2373,0.438000,0.121000,0.002000,0
2374,0.392000,0.111000,0.002000,0
2375,0.439000,0.111000,0.002000,0
2376,0.404000,0.108000,0.002000,0
2377,0.430000,0.123000,0.001000,0
2378,0.441000,0.115000,0.002000,0
2379,0.453000,0.120000,0.002000,0
2380,0.419000,0.116000,0.001000,0
2381,0.471000,0.113000,0.002000,0
2382,0.452000,0.113000,0.002000,0
2383,0.423000,0.120000,0.001000,0
2384,0.444000,0.127000,0.001000,0
2385,0.443000,0.114000,0.001000,0
2386,0.424000,0.095000,0.002000,0
2387,0.468000,0.143000,0.001000,0
2388,0.397000,0.112000,0.001000,0
2389,0.439000,0.105000,0.001000,0
2390,0.393000,0.113000,0.001000,0
2391,0.394000,0.107000,0.002000,0
2392,0.419000,0.130000,0.001000,0
2393,0.436000,0.132000,0.002000,0
2394,0.439000,0.103000,0.001000,0
2395,0.447000,0.124000,0.002000,0
2396,0.384000,0.129000,0.002000,0
2397,0.455000,0.122000,0.001000,0
2398,0.460000,0.115000,0.001000,0
2399,0.456000,0.104000,0.001000,0
2400,0.475000,0.106000,0.002000,0
2401,0.443000,0.142000,0.001000,0
2402,0.448000,0.122000,0.002000,0
2403,0.446000,0.116000,0.001000,0
2404,0.463000,0.124000,0.002000,0
2405,0.405000,0.119000,0.001000,0
2406,0.452000,0.130000,0.002000,0
2407,0.429000,0.113000,0.001000,0
2408,0.384000,0.121000,0.002000,0
2409,0.390000,0.121000,0.002000,0
2410,0.423000,0.135000,0.002000,0
2411,0.455000,0.122000,0.001000,0
2412,0.434000,0.121000,0.001000,0
2413,0.454000,0.112000,0.002000,0
2414,0.455000,0.112000,0.001000,0
2415,0.461000,0.126000,0.002000,0
2416,0.414000,0.116000,0.002000,0
2417,0.461000,0.116000,0.002000,0
2418,0.425000,0.119000,0.002000,0
2419,0.453000,0.111000,0.001000,0
2420,0.456000,0.115000,0.002000,0
2421,0.387000,0.119000,0.001000,0
2422,0.444000,0.107000,0.001000,0
2423,0.448000,0.121000,0.001000,0
2424,0.451000,0.114000,0.002000,0
2425,0.445000,0.112000,0.001000,0
2426,0.424000,0.122000,0.002000,0
2427,0.461000,0.131000,0.001000,0
2428,0.441000,0.140000,0.002000,0
2429,0.441000,0.147000,0.001000,0
2430,0.464000,0.121000,0.001000,0
2431,0.441000,0.113000,0.002000,0
2432,0.445000,0.128000,0.002000,0
2433,0.455000,0.112000,0.001000,0
2434,0.382000,0.130000,0.002000,0
2435,0.401000,0.133000,0.002000,0
2436,0.441000,0.136000,0.001000,0
2437,0.474000,0.106000,0.001000,0
2438,0.456000,0.121000,0.002000,0
2439,0.438000,0.131000,0.001000,0
2440,0.459000,0.131000,0.002000,0
2441,0.454000,0.128000,0.002000,0
2442,0.456000,0.113000,0.001000,0
2443,0.470000,0.153000,0.002000,0
2444,0.460000,0.115000,0.001000,0
2445,0.442000,0.124000,0.001000,0
2446,0.436000,0.104000,0.001000,0
2447,0.409000,0.109000,0.002000,0
2448,0.412000,0.130000,0.001000,0
2449,0.467000,0.117000,0.002000,0
2450,0.422000,0.116000,0.002000,0
2451,0.421000,0.140000,0.002000,0
2452,0.458000,0.129000,0.002000,0
2453,0.406000,0.135000,0.001000,0
2454,0.437000,0.121000,0.001000,0
2455,0.427000,0.125000,0.001000,0
2456,0.486000,0.128000,0.001000,0
2457,0.444000,0.119000,0.001000,0
2458,0.436000,0.123000,0.001000,0
2459,0.416000,0.110000,0.001000,0
2460,0.473000,0.131000,0.001000,0
2461,0.458000,0.137000,0.001000,0
2462,0.443000,0.112000,0.001000,0
2463,0.467000,0.130000,0.002000,0
2464,0.380000,0.126000,0.001000,0
2465,0.446000,0.127000,0.001000,0
2466,0.452000,0.131000,0.001000,0
2467,0.458000,0.102000,0.002000,0
2468,0.405000,0.117000,0.002000,0
2469,0.454000,0.113000,0.002000,0
2470,0.445000,0.130000,0.001000,0
2471,0.416000,0.123000,0.002000,0
2472,0.474000,0.111000,0.001000,0
2473,0.476000,0.129000,0.002000,0
2474,0.463000,0.125000,0.001000,0
2475,0.465000,0.123000,0.002000,0
2476,0.439000,0.130000,0.001000,0
2477,0.406000,0.114000,0.000000,0
2478,0.455000,0.113000,0.001000,0
2479,0.439000,0.108000,0.001000,0
2480,0.446000,0.146000,0.002000,0
2481,0.468000,0.121000,0.002000,0
2482,0.436000,0.128000,0.001000,0
2483,0.432000,0.120000,0.002000,0
2484,0.475000,0.117000,0.000000,0
2485,0.451000,0.120000,0.002000,0
2486,0.443000,0.114000,0.002000,0
2487,0.470000,0.129000,0.002000,0
2488,0.447000,0.120000,0.002000,0
2489,0.431000,0.112000,0.002000,0
2490,0.430000,0.126000,0.001000,0
2491,0.444000,0.150000,0.002000,0
2492,0.448000,0.134000,0.001000,0
2493,0.450000,0.131000,0.001000,0
2494,0.418000,0.133000,0.002000,0
2495,0.450000,0.139000,0.001000,0
2496,0.415000,0.141000,0.002000,0
2497,0.423000,0.133000,0.001000,0
2498,0.386000,0.153000,0.002000,0
2499,0.432000,0.128000,0.001000,0
2500,0.387000,0.146000,0.000000,0
2501,0.423000,0.110000,0.001000,0
2502,0.420000,0.138000,0.001000,0
2503,0.424000,0.136000,0.002000,0
2504,0.409000,0.130000,0.001000,0
2505,0.421000,0.115000,0.002000,0
2506,0.387000,0.116000,0.002000,0
2507,0.374000,0.124000,0.002000,0
2508,0.419000,0.127000,0.001000,0
2509,0.433000,0.130000,0.001000,0
2510,0.429000,0.131000,0.002000,0
2511,0.392000,0.149000,0.001000,0
2512,0.388000,0.134000,0.001000,0
2513,0.417000,0.129000,0.001000,0
2514,0.396000,0.128000,0.002000,0
2515,0.390000,0.137000,0.002000,0
2516,0.375000,0.152000,0.002000,0
2517,0.424000,0.155000,0.002000,0
2518,0.421000,0.117000,0.001000,0
2519,0.459000,0.107000,0.000000,0
2520,0.399000,0.146000,0.002000,0
2521,0.454000,0.118000,0.001000,0
2522,0.422000,0.126000,0.001000,0
2523,0.413000,0.135000,0.002000,0
2524,0.415000,0.117000,0.002000,0
2525,0.422000,0.122000,0.002000,0
2526,0.399000,0.106000,0.001000,0
2527,0.384000,0.130000,0.001000,0
2528,0.404000,0.110000,0.001000,0
2529,0.388000,0.149000,0.001000,0
2530,0.406000,0.134000,0.001000,0
2531,0.395000,0.145000,0.002000,0
2532,0.466000,0.144000,0.001000,0
2533,0.415000,0.126000,0.001000,0
2534,0.414000,0.140000,0.001000,0
2535,0.471000,0.144000,0.001000,0
2536,0.422000,0.154000,0.002000,0
2537,0.449000,0.134000,0.001000,0
2538,0.401000,0.129000,0.001000,0
2539,0.411000,0.103000,0.001000,0
2540,0.451000,0.133000,0.001000,0
2541,0.429000,0.125000,0.002000,0
2542,0.422000,0.102000,0.002000,0
2543,0.375000,0.129000,0.000000,0
2544,0.386000,0.129000,0.002000,0
2545,0.417000,0.106000,0.003000,0
2546,0.375000,0.126000,0.002000,0
2547,0.442000,0.132000,0.001000,0
2548,0.480000,0.120000,0.002000,0
2549,0.449000,0.133000,0.001000,0
2550,0.428000,0.135000,0.001000,0
2551,0.469000,0.173000,0.001000,0
2552,0.458000,0.134000,0.001000,0
2553,0.445000,0.115000,0.001000,0
2554,0.481000,0.114000,0.002000,0
2555,0.426000,0.135000,0.002000,0
2556,0.453000,0.119000,0.002000,0
2557,0.438000,0.128000,0.001000,0
2558,0.479000,0.121000,0.002000,0
2559,0.439000,0.115000,0.001000,0
2560,0.474000,0.123000,0.001000,0
2561,0.449000,0.125000,0.001000,0
2562,0.463000,0.135000,0.001000,0
2563,0.412000,0.123000,0.001000,0
2564,0.453000,0.133000,0.001000,0
2565,0.476000,0.126000,0.002000,0
2566,0.473000,0.117000,0.002000,0
2567,0.454000,0.123000,0.001000,0
2568,0.449000,0.106000,0.001000,0
2569,0.453000,0.125000,0.002000,0
2570,0.460000,0.124000,0.002000,0
2571,0.440000,0.143000,0.002000,0
2572,0.463000,0.163000,0.001000,0
2573,0.558000,0.161000,0.002000,0
2574,0.571000,0.163000,0.014000,0
2575,0.623000,0.190000,0.002000,0
2576,0.601000,0.157000,0.001000,0
2577,0.631000,0.112000,0.001000,0
2578,0.561000,0.148000,0.002000,0
2579,0.630000,0.148000,0.002000,0
2580,0.564000,0.162000,0.002000,0
2581,0.566000,0.141000,0.003000,0
2582,0.523000,0.183000,0.001000,0
2583,0.615000,0.153000,0.001000,0
2584,0.575000,0.172000,0.001000,0
2585,0.608000,0.169000,0.001000,1
2586,0.532000,0.172000,0.001000,1
2587,0.507000,0.144000,0.001000,1
2588,0.394000,0.226000,0.001000,1
2589,0.677000,0.165000,0.001000,1
2590,0.617000,0.156000,0.001000,1
2591,0.530000,0.155000,0.000000,1
2592,0.488000,0.120000,0.001000,1
2593,0.535000,0.168000,0.002000,1
2594,0.579000,0.162000,0.000000,1
2595,0.665000,0.173000,0.001000,1
2596,0.494000,0.127000,0.001000,1
2597,0.577000,0.177000,0.003000,1
2598,0.643000,0.157000,0.002000,1
2599,0.652000,0.170000,0.002000,1
2600,0.599000,0.164000,0.002000,1
2601,0.612000,0.154000,0.001000,1
2602,0.487000,0.115000,0.001000,1
2603,0.390000,0.117000,0.001000,1
2604,0.489000,0.244000,0.001000,1
2605,0.517000,0.148000,0.001000,1
2606,0.502000,0.103000,0.001000,1
2607,0.435000,0.104000,0.001000,1
2608,0.399000,0.089000,0.000000,1
2609,0.378000,0.089000,0.000000,1
2610,0.394000,0.102000,0.000000,1
2611,0.340000,0.112000,0.001000,1
2612,0.371000,0.108000,0.001000,1
2613,0.435000,0.089000,0.000000,1
2614,0.405000,0.102000,0.001000,1
2615,0.397000,0.094000,0.001000,1
2616,0.379000,0.091000,0.000000,1
2617,0.449000,0.144000,0.001000,1
2618,0.439000,0.137000,0.001000,1
2619,0.447000,0.104000,0.002000,1
2620,0.430000,0.121000,0.001000,1
2621,0.440000,0.128000,0.001000,1
2622,0.415000,0.107000,0.002000,1
2623,0.477000,0.132000,0.001000,1
2624,0.456000,0.112000,0.001000,1
2625,0.430000,0.120000,0.002000,1
2626,0.461000,0.118000,0.001000,1
2627,0.450000,0.120000,0.002000,1
2628,0.426000,0.128000,0.001000,1
2629,0.469000,0.141000,0.001000,1
2630,0.445000,0.120000,0.002000,1
2631,0.469000,0.122000,0.000000,1
2632,0.462000,0.124000,0.001000,1
2633,0.460000,0.128000,0.002000,1
2634,0.451000,0.135000,0.002000,1
2635,0.452000,0.117000,0.001000,1
2636,0.462000,0.141000,0.002000,1
2637,0.457000,0.117000,0.001000,1
2638,0.453000,0.142000,0.001000,1
2639,0.451000,0.144000,0.002000,1
2640,0.435000,0.126000,0.001000,1
2641,0.434000,0.117000,0.002000,1
2642,0.462000,0.110000,0.002000,1
2643,0.432000,0.119000,0.001000,1
2644,0.418000,0.126000,0.002000,1
2645,0.434000,0.138000,0.002000,1
2646,0.477000,0.131000,0.001000,1
2647,0.468000,0.123000,0.001000,1
2648,0.459000,0.147000,0.001000,1
2649,0.451000,0.128000,0.002000,1
2650,0.431000,0.124000,0.002000,1
2651,0.443000,0.129000,0.002000,1
2652,0.453000,0.139000,0.002000,1
2653,0.465000,0.111000,0.002000,1
2654,0.419000,0.116000,0.001000,1
2655,0.456000,0.104000,0.002000,1
2656,0.459000,0.130000,0.001000,1
2657,0.462000,0.131000,0.001000,1
2658,0.379000,0.105000,0.001000,1
2659,0.436000,0.120000,0.001000,1
2660,0.464000,0.110000,0.001000,1
2661,0.433000,0.115000,0.002000,1
2662,0.449000,0.122000,0.001000,1
2663,0.417000,0.123000,0.001000,1
2664,0.455000,0.115000,0.001000,1
2665,0.455000,0.119000,0.002000,1
2666,0.451000,0.118000,0.002000,1
2667,0.469000,0.120000,0.001000,2
2668,0.432000,0.120000,0.001000,2
2669,0.464000,0.121000,0.002000,2
2670,0.422000,0.121000,0.001000,2
2671,0.478000,0.119000,0.002000,2
2672,0.426000,0.131000,0.001000,2
2673,0.449000,0.128000,0.002000,2
2674,0.445000,0.105000,0.002000,2
2675,0.441000,0.110000,0.001000,2
2676,0.453000,0.136000,0.001000,2
2677,0.442000,0.109000,0.002000,2
2678,0.462000,0.128000,0.002000,2
2679,0.464000,0.116000,0.002000,2
2680,0.436000,0.139000,0.002000,2
2681,0.463000,0.117000,0.001000,2
2682,0.462000,0.139000,0.002000,2
2683,0.446000,0.112000,0.002000,2
2684,0.463000,0.112000,0.001000,2
2685,0.458000,0.112000,0.002000,2
2686,0.439000,0.134000,0.002000,3
2687,0.421000,0.144000,0.001000,3
2688,0.440000,0.133000,0.001000,3
2689,0.427000,0.131000,0.001000,3
2690,0.423000,0.123000,0.001000,3
2691,0.400000,0.123000,0.002000,3
2692,0.458000,0.138000,0.001000,3
2693,0.441000,0.119000,0.001000,3
2694,0.462000,0.145000,0.001000,3
